
Run 1
100	3.8	5	34.8	63	7.7	34
325	2.9	5	17.8	63	7.2	23
550	2.1	5	11.2	63	15.2	52
775	2.5	4	7.2	11	12.4	48
1000	3.2	7	8.8	17	19.6	54
1225	4.0	7	11.4	17	21.1	49
1450	4.4	7	12.4	17	46.1	82
1675	4.6	7	13.2	17	54.2	89
1900	4.0	4	11.2	15	49.7	69
2125	4.0	4	11.4	15	35.3	62

Run 2
100	2.8	5	32.6	63	15.5	34
325	3.2	6	33.4	65	14.3	36
550	5.0	7	52.8	71	26.1	52
775	5.1	6	57.4	65	32.6	51
1000	5.0	6	56.6	65	28.0	79
1225	4.7	6	51.0	65	24.4	67
1450	4.0	5	34.0	63	15.8	43
1675	3.8	5	28.4	63	30.8	61
1900	3.4	5	17.4	61	24.9	48
2125	3.1	4	7.2	9	29.0	57

Run 3
100	4.0	5	47.4	63	18.5	54
325	3.5	5	43.8	63	38.1	101
550	5.0	5	61.6	63	58.3	114
775	5.2	7	60.4	63	43.0	95
1000	5.4	7	60.2	63	48.2	106
1225	5.2	7	58.6	63	51.1	76
1450	5.1	6	59.0	63	63.0	98
1675	5.1	6	60.6	63	54.0	93
1900	5.0	5	59.0	63	69.3	98
2125	5.2	7	58.0	63	58.9	92

Run 4
100	3.7	5	36.6	63	6.4	29
325	3.7	5	36.6	63	17.0	57
550	4.3	7	46.4	69	30.1	72
775	4.3	7	50.0	69	44.2	138
1000	5.1	7	56.8	69	33.9	108
1225	5.4	7	58.4	69	40.0	89
1450	5.5	7	58.6	69	34.9	80
1675	5.3	7	57.4	69	30.0	64
1900	5.1	7	56.8	69	29.6	55
2125	5.1	7	55.4	69	24.3	85

Run 5
100	2.8	5	29.6	63	10.0	51
325	1.5	5	11.0	57	9.2	82
550	1.8	7	8.0	31	7.8	26
775	2.5	7	11.0	31	19.2	91
1000	3.6	7	15.8	31	24.6	60
1225	6.0	7	27.0	33	30.8	66
1450	6.6	7	29.4	33	54.1	84
1675	6.4	7	28.8	35	57.7	90
1900	5.7	7	25.6	33	49.5	84
2125	5.3	7	22.8	27	53.5	99

Run 6
100	2.5	5	26.8	63	16.2	58
325	3.0	7	33.0	69	29.4	98
550	4.0	7	44.6	69	45.0	101
775	5.4	7	62.8	69	64.9	105
1000	5.2	7	59.0	69	47.1	73
1225	5.2	7	53.8	69	57.0	84
1450	5.4	7	54.0	69	49.4	72
1675	5.6	7	51.0	69	58.9	74
1900	5.8	7	48.2	63	50.6	91
2125	6.2	7	46.6	63	68.5	99

Run 7
100	2.6	5	23.6	63	17.4	81
325	3.5	5	24.8	63	37.1	97
550	4.7	6	31.6	63	61.1	124
775	5.4	7	27.4	43	66.1	99
1000	5.4	7	27.4	43	79.8	121
1225	5.2	6	27.2	43	65.0	108
1450	5.0	6	27.0	43	79.7	127
1675	4.9	6	25.4	43	93.8	137
1900	4.7	6	23.0	43	95.2	125
2125	4.7	6	21.4	33	106.2	160

Run 8
100	4.3	5	51.2	63	18.2	37
325	4.5	7	51.8	69	31.0	49
550	5.3	7	58.6	69	43.3	81
775	5.2	7	58.0	67	59.5	92
1000	5.4	7	63.6	67	50.3	78
1225	5.5	7	63.8	67	40.0	78
1450	5.4	6	63.8	67	59.6	90
1675	5.8	7	63.8	73	68.3	93
1900	5.9	7	62.6	73	45.3	69
2125	5.7	6	60.8	65	61.9	80

Run 9
100	1.1	5	9.0	63	4.0	21
325	1.2	7	4.8	23	6.5	39
550	3.1	7	10.8	23	12.7	50
775	5.1	7	17.0	23	23.6	50
1000	5.1	7	17.0	23	15.6	32
1225	5.4	7	17.6	25	25.5	47
