Result Log

random seed: 1606594180792
strategy: ccegp
number of runs per experiment: 10
number of fitness evals per run: 2000
pac solution file path: solutions/config5cycPacSolution.txt
ghost solution file path: solutions/config5cycGhostSolution.txt
highest-scoring world file path: worlds/config5cycHighScoreWorld.txt
pill density: 0.5
fruit spawning probability: 0.01
fruit score: 10.0
time multiplier: 2.0
pac_mu: 100
pac_lambda: 50
pac_dmax_init: 7
pac_dmax_overall: 9
pac_parent selection method: overselection
pac_overselection top for parent selection: 0.32
pac_probability of mutation p_m: 0.05
pac_survival selection method: truncation
pac_parsimony technique: size
pac_parsimony pressure penalty coefficient: 0.5
ghost_mu: 1
ghost_lambda: 1
ghost_dmax_init: 1
ghost_dmax_overall: 1
ghost_parent selection method: overselection
ghost_overselection top for parent selection: 1.0
ghost_probability of mutation p_m: 0.05
ghost_survival selection method: k_tournament_without_replacement
ghost_tournament size for survival selection: 1
ghost_parsimony technique: size
ghost_parsimony pressure penalty coefficient: 0.5
termination method: number_of_evals
CIAO data file path root: config5cyc
parsimony log file path: data/config5cycParsimonyLog.txt

Run 1
100	-45.85	55.5
150	1.15	55.5
200	8.53	55.5
250	15.84	60.5
300	22.11	72.5
350	29.68	76.5
400	35.2	84.5
450	39.43	84.5
500	44.29	97.5
550	49.46	119.5
600	55.52	123.5
650	62.25	123.5
700	67.21	123.5
750	68.42	123.5
800	72.28	123.5
850	75.66	123.5
900	78.92	123.5
950	83.71	123.5
1000	83.71	123.5
1050	84.73	123.5
1100	87.15	123.5
1150	88.72	162.5
1200	89.77	162.5
1250	89.77	162.5
1300	90.67	162.5
1350	92.22	162.5
1400	92.71	162.5
1450	95.4	162.5
1500	96.85	162.5
1550	97.68	162.5
1600	98.8	162.5
1650	99.98	162.5
1700	100.02	162.5
1750	103.07	162.5
1800	105.44	162.5
1850	106.3	162.5
1900	106.57	162.5
1950	106.82	162.5
2000	107.11	162.5

Run 2
100	-44.31	45.5
150	0.85	45.5
200	11.02	124.5
250	15.66	124.5
300	20.79	124.5
350	28.71	124.5
400	43.44	124.5
450	45.73	124.5
500	52.15	124.5
550	57.85	124.5
600	63.79	124.5
650	69.13	124.5
700	75.0	124.5
750	79.6	129.5
800	82.57	129.5
850	91.39	142.5
900	94.09	142.5
950	99.34	151.5
1000	100.35	151.5
1050	101.7	151.5
1100	103.35	151.5
1150	104.49	151.5
1200	107.83	151.5
1250	109.45	151.5
1300	110.19	151.5
1350	111.65	151.5
1400	113.11	152.5
1450	114.01	152.5
1500	114.69	152.5
1550	118.37	158.5
1600	118.51	158.5
1650	119.2	158.5
1700	119.88	158.5
1750	119.94	158.5
1800	121.54	159.5
1850	122.77	159.5
1900	123.29	159.5
1950	123.74	159.5
2000	125.03	159.5

Run 3
100	-63.47	31.5
150	-13.06	74.5
200	6.39	74.5
250	10.69	74.5
300	19.88	96.5
350	27.63	96.5
400	39.24	136.5
450	56.19	147.5
500	66.04	147.5
550	80.65	170.5
600	85.6	170.5
650	89.88	170.5
700	92.87	170.5
750	95.18	170.5
800	97.26	170.5
850	97.26	170.5
900	99.19	170.5
950	99.63	170.5
1000	101.39	170.5
1050	101.39	170.5
1100	102.34	170.5
1150	103.18	170.5
1200	104.78	170.5
1250	105.13	170.5
1300	108.73	170.5
1350	109.28	170.5
1400	110.68	170.5
1450	110.68	170.5
